Date,Rate
2023-07-14,23675.0
2023-07-15,23642.5
2023-07-16,23642.5
2023-07-17,23642.5
2023-07-18,23640.0
2023-07-19,23642.5
2023-07-20,23640.0
2023-07-21,23653.5
2023-07-22,23657.5
2023-07-23,23657.5
2023-07-24,23657.5
2023-07-25,23675.0
2023-07-26,23665.0
2023-07-27,23675.0
2023-07-28,23667.0
2023-07-29,23695.0
2023-07-30,23695.0
2023-07-31,23695.0
2023-08-01,23687.5
2023-08-02,23690.0
2023-08-03,23737.5
2023-08-04,23760.0
2023-08-05,23735.0
2023-08-06,23735.0
2023-08-07,23735.0
2023-08-08,23730.0
2023-08-09,23740.0
2023-08-10,23745.0
2023-08-11,23747.5
2023-08-12,23760.0
2023-08-13,23760.0
2023-08-14,23760.0
2023-08-15,23825.0
2023-08-16,23975.0
2023-08-17,23945.0
2023-08-18,23865.0
2023-08-19,23820.0
2023-08-20,23820.0
2023-08-21,23820.0
2023-08-22,23817.5
2023-08-23,23935.0
2023-08-24,23995.0
2023-08-25,24010.0
2023-08-26,24034.0
2023-08-27,24034.0
2023-08-28,24034.0
2023-08-29,24095.0
2023-08-30,24190.0
2023-08-31,24130.0
2023-09-01,24085.0
2023-09-02,24085.0
2023-09-03,24085.0
2023-09-04,24085.0
2023-09-05,24085.0
2023-09-06,24065.0
2023-09-07,24060.0
2023-09-08,24070.0
2023-09-09,24057.5
2023-09-10,24057.5
2023-09-11,24057.5
2023-09-12,24085.0
2023-09-13,24115.0
2023-09-14,24165.0
2023-09-15,24230.0
2023-09-16,24265.0
2023-09-17,24265.0
2023-09-18,24265.0
2023-09-19,24385.0
2023-09-20,24385.0
2023-09-21,24290.0
2023-09-22,24325.0
2023-09-23,24372.5
2023-09-24,24372.5
2023-09-25,24372.5
2023-09-26,24395.0
2023-09-27,24385.0
2023-09-28,24400.0
2023-09-29,24400.0
2023-09-30,24305.0
2023-10-01,24305.0
2023-10-02,24305.0
2023-10-03,24355.0
2023-10-04,24395.0
2023-10-05,24435.0
2023-10-06,24400.0
2023-10-07,24385.0
2023-10-08,24385.0
2023-10-09,24385.0
2023-10-10,24385.0
2023-10-11,24405.0
2023-10-12,24450.0
2023-10-13,24445.0
2023-10-14,24455.0
2023-10-15,24455.0
2023-10-16,24455.0
2023-10-17,24475.0
2023-10-18,24500.0
2023-10-19,24570.0
2023-10-20,24565.0
2023-10-21,24540.0
2023-10-22,24540.0
2023-10-23,24540.0
2023-10-24,24600.0
2023-10-25,24560.0
2023-10-26,24575.0
2023-10-27,24606.0
2023-10-28,24580.0
2023-10-29,24580.0
2023-10-30,24580.0
2023-10-31,24568.0
2023-11-01,24567.5
2023-11-02,24592.5
2023-11-03,24577.5
2023-11-04,24535.0
2023-11-05,24535.0
2023-11-06,24535.0
2023-11-07,24345.0
2023-11-08,24325.0
2023-11-09,24380.0
2023-11-10,24350.0
2023-11-11,24325.0
2023-11-12,24325.0
2023-11-13,24325.0
2023-11-14,24383.0
2023-11-15,24378.0
2023-11-16,24288.0
2023-11-17,24290.5
2023-11-18,24265.0
2023-11-19,24265.0
2023-11-20,24265.0
2023-11-21,24180.0
2023-11-22,24140.0
2023-11-23,24215.0
2023-11-24,24247.5
2023-11-25,24275.0
2023-11-26,24275.0
2023-11-27,24275.0
2023-11-28,24240.0
2023-11-29,24240.0
2023-11-30,24270.0
2023-12-01,24260.0
2023-12-02,24300.0
2023-12-03,24300.0
2023-12-04,24300.0
2023-12-05,24255.0
2023-12-06,24271.0
2023-12-07,24279.0
2023-12-08,24282.5
2023-12-09,24230.0
2023-12-10,24230.0
2023-12-11,24230.0
2023-12-12,24257.5
2023-12-13,24270.0
2023-12-14,24281.0
2023-12-15,24240.1
2023-12-16,24267.5
2023-12-17,24267.5
2023-12-18,24261.0
2023-12-19,24343.6
2023-12-20,24358.6
2023-12-21,24341.7
2023-12-22,24335.5
2023-12-23,24250.0
2023-12-24,24250.0
2023-12-25,24250.0
2023-12-26,24245.0
2023-12-27,24335.0
2023-12-28,24353.3
2023-12-29,24254.2
2023-12-30,24268.6
2023-12-31,24268.6
2024-01-01,24267.0
2024-01-02,24267.0
2024-01-03,24326.8
2024-01-04,24363.3
2024-01-05,24375.6
2024-01-06,24382.5
2024-01-07,24382.5
2024-01-08,24350.5
2024-01-09,24340.3
2024-01-10,24353.6
2024-01-11,24381.0
2024-01-12,24473.1
2024-01-13,24505.0
2024-01-14,24505.0
2024-01-15,24505.0
2024-01-16,24486.8
2024-01-17,24502.0
2024-01-18,24511.1
2024-01-19,24532.5
2024-01-20,24550.0
2024-01-21,24550.0
2024-01-22,24546.8
2024-01-23,24546.0
2024-01-24,24575.0
2024-01-25,24589.3
2024-01-26,24613.0
2024-01-27,24605.0
2024-01-28,24605.0
2024-01-29,24603.0
2024-01-30,24545.5
2024-01-31,24418.0
2024-02-01,24419.0
2024-02-02,24405.8
2024-02-03,24352.5
2024-02-04,24352.5
2024-02-05,24359.5
2024-02-06,24382.5
2024-02-07,24358.5
2024-02-08,24419.2
2024-02-09,24417.6
2024-02-10,24427.5
2024-02-11,24427.5
2024-02-12,24405.5
2024-02-13,24424.1
2024-02-14,24419.2
2024-02-15,24424.8
2024-02-16,24456.8
2024-02-17,24531.3
2024-02-18,24531.3
2024-02-19,24493.0
2024-02-20,24526.5
2024-02-21,24528.3
2024-02-22,24524.8
2024-02-23,24564.8
2024-02-24,24622.1
2024-02-25,24622.1
2024-02-26,24610.5
2024-02-27,24662.6
2024-02-28,24637.8
2024-02-29,24628.1
2024-03-01,24647.6
2024-03-02,24637.0
2024-03-03,24637.0
2024-03-04,24648.8
2024-03-05,24674.6
2024-03-06,24693.0
2024-03-07,24680.0
2024-03-08,24689.8
2024-03-09,24650.7
2024-03-10,24650.7
2024-03-11,24656.5
2024-03-12,24646.8
2024-03-13,24644.3
2024-03-14,24680.0
2024-03-15,24695.0
2024-03-16,24722.2
2024-03-17,24722.2
2024-03-18,24722.8
2024-03-19,24719.7
2024-03-20,24737.7
2024-03-21,24784.4
2024-03-22,24775.9
2024-03-23,24770.0
2024-03-24,24770.0
2024-03-25,24787.0
2024-03-26,24754.5
2024-03-27,24778.8
2024-03-28,24787.0
2024-03-29,24782.5
2024-03-30,24791.3
2024-03-31,24791.3
2024-04-01,24791.3
2024-04-02,24799.0
2024-04-03,24830.5
2024-04-04,24997.5
2024-04-05,24945.6
2024-04-06,24962.1
2024-04-07,24962.1
2024-04-08,24960.3
2024-04-09,24962.5
2024-04-10,24953.8
2024-04-11,24946.3
2024-04-12,24990.3
2024-04-13,25031.3
2024-04-14,25031.3
2024-04-15,25031.3
2024-04-16,25195.0
2024-04-17,25283.4
2024-04-18,25390.6
2024-04-19,25405.0
2024-04-20,25430.0
2024-04-21,25430.0
2024-04-22,25430.0
2024-04-23,25433.6
2024-04-24,25448.0
2024-04-25,25415.3
2024-04-26,25359.4
2024-04-27,25339.1
2024-04-28,25339.1
2024-04-29,25339.1
2024-04-30,25337.7
2024-05-01,25330.3
2024-05-02,25345.0
2024-05-03,25383.3
2024-05-04,25413.9
2024-05-05,25413.9
2024-05-06,25413.9
2024-05-07,25380.3
2024-05-08,25392.0
2024-05-09,25430.1
2024-05-10,25442.9
2024-05-11,25451.6
2024-05-12,25451.6
2024-05-13,25451.6
2024-05-14,25451.7
2024-05-15,25454.0
2024-05-16,25453.6
2024-05-17,25450.2
2024-05-18,25449.2
2024-05-19,25449.2
2024-05-20,25449.2
2024-05-21,25451.8
2024-05-22,25457.8
2024-05-23,25459.8
2024-05-24,25470.9
2024-05-25,25469.7
2024-05-26,25469.7
2024-05-27,25469.7
2024-05-28,25455.0
2024-05-29,25453.5
2024-05-30,25456.1
2024-05-31,25454.8
2024-06-01,25449.8
2024-06-02,25449.8
2024-06-03,25449.8
2024-06-04,25431.2
2024-06-05,25416.0
2024-06-06,25417.8
2024-06-07,25426.5
2024-06-08,25413.3
2024-06-09,25413.3
2024-06-10,25415.8
2024-06-11,25418.0
2024-06-12,25436.5
2024-06-13,25444.3
2024-06-14,25438.3
2024-06-15,25450.3
2024-06-16,25450.3
2024-06-17,25449.8
2024-06-18,25450.3
2024-06-19,25452.0
2024-06-20,25451.9
2024-06-21,25453.8
2024-06-22,25455.7
2024-06-23,25455.7
2024-06-24,25455.7
2024-06-25,25455.0
2024-06-26,25454.0
2024-06-27,25463.3
2024-06-28,25458.2
2024-06-29,25454.7
2024-06-30,25454.7
2024-07-01,25454.7
2024-07-02,25449.2
2024-07-03,25453.8
2024-07-04,25456.3
2024-07-05,25452.8
2024-07-06,25416.5
2024-07-07,25416.5
2024-07-08,25419.8
2024-07-09,25420.0
2024-07-10,25417.5
2024-07-11,25419.4
2024-07-12,25426.5
2024-07-13,25416.4
2024-07-14,25416.4
2024-07-15,25416.4
2024-07-16,25378.5
2024-07-17,25380.0
2024-07-18,25375.0
2024-07-19,25317.5
2024-07-20,25332.6
2024-07-21,25332.6
2024-07-22,25332.6
2024-07-23,25335.5
2024-07-24,25353.9
2024-07-25,25358.2
2024-07-26,25312.0
2024-07-27,25321.3
2024-07-28,25321.3
2024-07-29,25321.3
2024-07-30,25294.0
2024-07-31,25285.0
2024-08-01,25248.8
2024-08-02,25209.2
2024-08-03,25219.4
2024-08-04,25219.4
2024-08-05,25219.4
2024-08-06,25105.5
2024-08-07,25130.5
2024-08-08,25164.0
2024-08-09,25145.5
2024-08-10,25109.0
2024-08-11,25109.0
2024-08-12,25109.0
2024-08-13,25119.1
2024-08-14,25126.3
2024-08-15,25087.0
2024-08-16,25045.0
2024-08-17,25062.8
2024-08-18,25062.8
2024-08-19,25065.1
2024-08-20,24972.5
2024-08-21,24922.0
2024-08-22,24940.0
2024-08-23,24972.5
2024-08-24,24977.5
2024-08-25,24977.5
2024-08-26,24977.5
2024-08-27,24872.5
2024-08-28,24822.2
2024-08-29,24862.7
2024-08-30,24879.6
2024-08-31,24875.0
2024-09-01,24875.0
2024-09-02,24884.0
2024-09-03,24884.0
2024-09-04,24879.3
2024-09-05,24862.0
2024-09-06,24743.1
2024-09-07,24615.0
2024-09-08,24615.0
2024-09-09,24615.0
2024-09-10,24666.1
2024-09-11,24642.5
2024-09-12,24590.0
2024-09-13,24601.3
2024-09-14,24580.0
2024-09-15,24580.0
2024-09-16,24580.0
2024-09-17,24547.9
2024-09-18,24587.0
2024-09-19,24635.8
2024-09-20,24580.0
2024-09-21,24601.6
2024-09-22,24601.6
2024-09-23,24601.6
2024-09-24,24605.5
2024-09-25,24614.5
2024-09-26,24592.8
2024-09-27,24621.8
2024-09-28,24605.8
2024-09-29,24605.8
2024-09-30,24605.8
2024-10-01,24568.3
2024-10-02,24603.2
2024-10-03,24641.5
2024-10-04,24755.0
2024-10-05,24756.3
2024-10-06,24756.3
2024-10-07,24756.3
2024-10-08,24848.0
2024-10-09,24841.0
2024-10-10,24835.0
2024-10-11,24845.0
2024-10-12,24815.3
2024-10-13,24815.3
2024-10-14,24815.3
2024-10-15,24842.8
2024-10-16,24923.1
2024-10-17,24988.3
2024-10-18,25177.4
2024-10-19,25165.0
2024-10-20,25165.0
2024-10-21,25165.0
2024-10-22,25275.0
2024-10-23,25405.0
2024-10-24,25410.0
2024-10-25,25398.3
2024-10-26,25375.7
2024-10-27,25375.7
2024-10-28,25379.0
2024-10-29,25356.8
2024-10-30,25304.3
2024-10-31,25295.0
2024-11-01,25279.8
2024-11-02,25300.0
2024-11-03,25300.0
2024-11-04,25297.3
2024-11-05,25311.8
2024-11-06,25343.2
2024-11-07,25392.4
2024-11-08,25368.0
2024-11-09,25286.0
2024-11-10,25286.0
2024-11-11,25287.0
2024-11-12,25297.3
2024-11-13,25349.7
2024-11-14,25345.8
2024-11-15,25393.4
2024-11-16,25388.7
2024-11-17,25388.7
2024-11-18,25384.5
2024-11-19,25395.7
2024-11-20,25401.7
2024-11-21,25412.2
2024-11-22,25417.5
2024-11-23,25422.0
2024-11-24,25422.0
2024-11-25,25421.7
2024-11-26,25415.9
2024-11-27,25413.0
2024-11-28,25394.0
2024-11-29,25370.5
2024-11-30,25345.6
2024-12-01,25345.6
2024-12-02,25345.3
2024-12-03,25372.3
2024-12-04,25403.0
2024-12-05,25404.9
2024-12-06,25396.7
2024-12-07,25385.2
2024-12-08,25385.2
2024-12-09,25377.0
2024-12-10,25372.0
2024-12-11,25371.5
2024-12-12,25371.7
2024-12-13,25392.0
2024-12-14,25404.3
2024-12-15,25404.3
2024-12-16,25402.7
2024-12-17,25389.2
2024-12-18,25425.3
2024-12-19,25451.7
2024-12-20,25460.5
2024-12-21,25454.8
2024-12-22,25454.8
2024-12-23,25458.6
2024-12-24,25446.3
2024-12-25,25443.2
2024-12-26,25430.6
2024-12-27,25432.0
2024-12-28,25452.3
2024-12-29,25452.3
2024-12-30,25450.0
2024-12-31,25473.8
2025-01-01,25486.8
2025-01-02,25488.1
2025-01-03,25456.5
2025-01-04,25428.3
2025-01-05,25428.3
2025-01-06,25442.7
2025-01-07,25388.2
2025-01-08,25373.5
2025-01-09,25379.0
2025-01-10,25381.7
2025-01-11,25371.3
2025-01-12,25371.3
2025-01-13,25373.6
2025-01-14,25395.8
2025-01-15,25388.1
2025-01-16,25385.6
2025-01-17,25379.0
2025-01-18,25332.6
2025-01-19,25332.6
2025-01-20,25334.0
2025-01-21,25320.8
2025-01-22,25271.8
2025-01-23,25106.0
2025-01-24,25107.7
2025-01-25,25084.5
2025-01-26,25084.5
2025-01-27,25080.8
2025-01-28,25082.2
2025-01-29,25080.7
2025-01-30,25081.6
2025-01-31,25083.0
2025-02-01,25081.6
2025-02-02,25081.6
2025-02-03,25080.2
2025-02-04,25300.4
2025-02-05,25180.9
2025-02-06,25165.1
2025-02-07,25256.9
2025-02-08,25312.3
2025-02-09,25312.3
2025-02-10,25308.0
2025-02-11,25386.4
2025-02-12,25530.3
2025-02-13,25573.8
2025-02-14,25465.5
2025-02-15,25398.8
2025-02-16,25398.8
2025-02-17,25399.9
2025-02-18,25471.6
2025-02-19,25525.1
2025-02-20,25521.6
2025-02-21,25526.6
2025-02-22,25520.0
2025-02-23,25520.0
2025-02-24,25510.3
2025-02-25,25477.2
2025-02-26,25519.2
2025-02-27,25549.5
2025-02-28,25541.8
2025-03-01,25556.7
2025-03-02,25556.7
2025-03-03,25553.7
2025-03-04,25597.4
2025-03-05,25566.2
2025-03-06,25509.3
2025-03-07,25493.2
2025-03-08,25512.5
2025-03-09,25512.5
2025-03-10,25518.5
2025-03-11,25519.4
2025-03-12,25470.3
2025-03-13,25463.0
2025-03-14,25497.3
2025-03-15,25519.5
2025-03-16,25519.5
2025-03-17,25520.3
2025-03-18,25532.0
2025-03-19,25532.1
2025-03-20,25540.7
2025-03-21,25555.8
2025-03-22,25592.3
2025-03-23,25592.3
2025-03-24,25572.0
2025-03-25,25636.1
2025-03-26,25629.8
2025-03-27,25574.3
2025-03-28,25581.8
2025-03-29,25576.8
2025-03-30,25576.8
2025-03-31,25575.4
2025-04-01,25576.8
2025-04-02,25628.8
2025-04-03,25637.7
2025-04-04,25798.2
2025-04-05,25784.6
2025-04-06,25784.6
2025-04-07,25784.9
2025-04-08,25787.2
2025-04-09,26013.3
2025-04-10,25999.3
2025-04-11,25785.8
2025-04-12,25737.0
2025-04-13,25737.0
2025-04-14,25712.8
2025-04-15,25826.6
